Origen,Destino,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,3,2,0
,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
,Veracruz,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Zacatecas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Zihuatanejo,13,92,52,56,9,0,15,139,111,92,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veracruz,,7754,4871,7083,6379,5271,4880,5047,7003,7352,7065,6414,5853,6774,6235,7068,10730,9180,9524,9168,6795,6418,7994,8236,7810,7740,7748,8632,8220
,Acapulco,120,6,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,0,1,4,2,4,2,1,1,0,0
,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,1,1,1,1,2,0,0,0,0
,Campeche,0,0,0,0,0,0,0,1,115,6,0,0,0,0,0,0,2,0,0,0,1,0,2,1,1,0,0,1
,Cancún,221,42,4,110,203,241,361,363,464,397,401,346,378,294,360,418,244,603,755,280,369,455,574,622,743,767,690,705
,Chetumal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
,Chichén Itzá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Chihuahua,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
,Ciudad del Carmen,394,0,0,54,202,156,96,324,323,291,211,193,276,148,8,247,487,354,259,1,2,1,0,241,443,263,255,277
,Ciudad Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
,Ciudad Obregón,0,0,0,159,318,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ciudad Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0
,Colima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Cozumel,54,2,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Cuernavaca,0,0,0,0,0,0,0,0,16,88,96,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Culiacán,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,158,70,0,0,0,0,0,0,0,0,0,0,0
,Guadalajara,6,0,0,160,318,78,0,0,113,362,364,249,396,457,448,1104,915,689,790,298,261,362,477,741,443,740,882,524
,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Huatulco,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,León,38,0,164,39,0,0,0,0,0,0,1,36,1,0,0,0,0,4,5,1,1,3,3,4,0,0,0,0
,Los Mochis,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
,Matamoros,79,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Mazatlán,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
,Mérida,207,85,87,279,548,449,463,893,808,577,598,420,528,438,520,533,31,502,466,6,2,1,3,4,127,558,649,575
,México,2355,2449,2532,2370,2125,2245,2392,2310,2622,3039,2836,2822,3215,3071,3482,4833,4736,4980,4502,4815,4161,5131,4921,4112,3935,3809,4135,4642
,Minatitlán,930,653,704,526,120,50,41,222,93,0,0,0,0,0,2,1,1,0,0,3,3,2,1,2,3,3,0,0
,Monterrey,655,58,1221,903,5,67,360,363,330,361,347,350,537,461,436,1380,996,1137,1177,893,822,800,837,849,707,694,1162,722
,Morelia,0,0,0,0,0,0,0,0,0,0,0,40,2,0,3,2,1,1,0,5,2,4,3,2,1,1,1,0
,Nuevo Laredo,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oaxaca,54,0,0,0,0,102,30,19,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,1,0,1,0
,Pachuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Poza Rica,269,123,176,9,0,0,0,4,1,3,2,3,1,3,0,1,1,0,0,1,1,1,0,0,0,0,1,0
,Puebla,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,66,0,1,0,0
,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,Querétaro,0,0,0,0,2,0,0,0,0,0,2,2,1,1,1,1,1,0,0,0,0,0,5,5,3,1,82,141
,Reynosa,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,37,133,120,199,243,246,248,245,202,178,176
,Saltillo,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,0,2,1,0,0,0,1,0
,San José Del Cabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1
,Tampico,1375,970,1248,984,728,717,723,637,636,658,652,598,618,631,591,346,376,354,251,0,129,336,525,370,396,376,354,350
,Tapachula,0,0,0,0,0,37,47,354,322,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tepic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
,Tijuana,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,161,72,0,1,0,0,23,105,105,104,91,105,104
,Toluca,0,0,0,1,0,0,0,0,0,0,0,2,7,0,569,596,413,0,0,1,0,256,0,13,219,24,0,1
,Torreón,0,0,119,1,0,0,0,0,0,1,0,2,2,4,2,1,1,1,0,0,1,0,2,2,4,0,1,1
,Tuxtla Gutiérrez,0,2,0,0,0,107,101,354,321,233,1,2,1,2,2,3,2,0,0,2,0,2,0,3,1,0,0,0
,Villahermosa,884,481,820,644,702,551,433,1159,1188,898,896,690,808,720,636,940,825,860,822,364,449,364,519,407,361,217,130,0
,Zacatecas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
,Zihuatanejo,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Villahermosa,,6282,6248,8539,7826,6747,6467,5833,7755,7810,7176,6792,7469,9010,8776,8682,9703,8718,8250,7615,6426,6860,7030,7970,8042,7794,7186,5791,5238
,Acapulco,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,2,7,3,2,2,0,0,0
,Aguascalientes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,Campeche,0,0,1,0,0,0,0,0,115,2,0,0,48,121,1,0,1,0,0,1,0,1,0,0,0,0,0,0
,Cancún,176,271,202,362,431,538,547,543,676,281,534,472,461,350,307,364,272,243,235,0,91,148,163,375,465,463,346,298
,Chetumal,0,0,0,160,313,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Chichén Itzá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Chihuahua,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0
,Ciudad del Carmen,623,428,352,310,183,137,53,553,634,581,560,512,653,641,590,182,0,1,0,0,4,5,2,0,1,0,0,0
,Ciudad Juárez,0,49,13,0,0,0,0,0,0,0,0,63,262,306,335,331,46,0,0,0,0,1,0,1,1,0,0,0
,Ciudad Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Cozumel,0,0,0,0,0,0,0,6,117,38,0,64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Durango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,Guadalajara,0,0,1,0,0,0,43,57,0,0,0,0,48,305,291,44,62,495,462,145,133,202,219,340,353,341,328,257
,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
,Huatulco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,León,2,0,0,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,0
,Los Mochis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
,Mazatlán,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mérida,1456,1242,946,868,1305,1285,1277,1464,1036,736,778,613,1024,905,785,1359,1047,1124,973,495,529,547,730,664,791,923,327,338
,Mexicali,0,0,0,0,0,0,0,0,0,0,0,87,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,1896,2334,3606,3167,2925,2838,2698,2942,3241,3822,3418,4245,4279,3921,4633,4457,4498,4280,3649,3920,4111,4121,4513,4369,4369,4028,3940,3758
,Minatitlán,108,103,33,32,0,22,11,136,0,0,0,0,0,0,0,0,2,0,3,2,1,0,0,2,1,0,0,0
,Monterrey,117,354,968,771,122,0,0,5,2,2,3,178,602,367,391,773,575,331,409,342,351,442,573,931,461,455,436,438
,Morelia,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nuevo Laredo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oaxaca,224,276,252,317,427,416,391,393,352,344,320,286,256,316,0,0,0,0,36,130,96,2,0,0,70,88,0,0
,Palenque,0,0,0,0,70,14,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Poza Rica,0,0,0,0,0,0,0,0,1,1,0,0,157,279,402,353,601,590,561,545,565,552,538,340,304,180,0,0
,Puebla,0,1,0,0,0,0,0,0,0,0,0,0,98,0,0,62,0,0,0,0,0,0,0,0,1,5,2,0
,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107,187,195,162,194,198,200,1,0,0
,Reynosa,0,0,0,0,0,0,0,0,0,0,0,0,0,218,325,281,102,312,313,292,288,295,272,222,112,53,0,0
,San Luis Potosí,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,17,44,3,29,64,34,51,72,0,0,0
,Tampico,148,0,649,517,0,0,0,2,4,3,4,0,0,0,0,171,98,0,1,0,1,2,83,124,149,139,109,148
,Tapachula,0,0,0,1,0,0,0,0,273,52,0,0,0,0,0,0,0,0,3,0,0,3,1,1,1,1,1,0
,Tepic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
,Tijuana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,435,0,7,1,6,76,9,2,1,210,159,1
,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
,Tuxtla Gutiérrez,706,698,702,620,605,505,377,516,369,437,320,280,318,396,0,71,102,0,0,1,5,23,98,0,72,84,32,0
,Uruapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Veracruz,824,489,814,593,366,460,435,1138,980,876,855,664,659,651,622,931,823,855,811,362,447,364,526,410,364,213,108,0
,Zacatecas,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Xicoténcatl,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zacatecas,,1590,3909,4672,3657,2913,2883,2914,2640,2261,2201,1997,2009,1807,2441,3343,1777,1833,2142,2339,1800,1610,1496,1646,1725,1741,1454,1355,1723
,Acapulco,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0
,Aguascalientes,0,0,0,181,134,80,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Chihuahua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,Ciudad del Carmen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ciudad Juárez,0,306,363,347,300,304,303,280,0,0,0,0,0,259,363,42,0,0,0,0,0,1,0,0,0,0,0,0
,Colima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Durango,80,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guadalajara,80,53,225,134,189,250,190,185,2,0,9,19,1,3,1,0,2,0,0,0,0,0,3,1,0,0,0,0
,Hermosillo,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
,Lagos de Moreno,0,277,355,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,León,0,483,285,67,115,191,249,119,105,71,117,141,104,104,105,67,51,56,10,0,0,0,0,0,0,0,0,0
,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Mazatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
,Mexicali,0,0,1,7,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,México,384,1422,1541,1334,814,792,823,855,1691,1504,1313,1224,1254,1390,1764,1176,1272,1716,1918,1398,1309,1212,1376,1409,1438,1149,1038,1296
,Minatitlán,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Monclova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Monterrey,9,0,1,0,0,17,41,0,3,17,0,0,0,0,22,1,1,0,1,4,1,1,12,18,9,4,1,0
,Morelia,394,238,273,184,224,214,250,209,1,89,173,257,80,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
,Piedras Negras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Poza Rica,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puebla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Puerto Vallarta,1,1,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,0,0,0
,Saltillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
,San Luis Potosí,0,43,53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,1,0,0
,Tampico,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Tepic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,Tijuana,642,1086,1572,1354,1135,1031,1011,946,458,490,383,364,368,685,1058,491,478,360,391,353,295,272,249,285,286,296,315,427
,Toluca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,11,44,2,2,1,1,0,1,0,0
,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
,Tuxtla Gutiérrez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Veracruz,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Villahermosa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zamora,,54,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Guadalajara,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lázaro Cárdenas,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Morelia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zihuatanejo,,3224,3393,3951,4104,3556,3789,4165,3438,3277,3513,2445,2651,2396,2559,2897,2924,2933,2848,2443,2549,2311,1952,2323,2514,2481,2685,2444,2811
,Acapulco,7,19,10,0,7,0,15,2,34,1,3,0,0,1,1,0,0,4,1,3,6,2,71,115,93,1,0,7
,Aguascalientes,0,0,0,0,2,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Celaya,0,5,1,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chihuahua,0,0,7,77,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Ciudad Juárez,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,Ciudad Obregón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
,Culiacán,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,Durango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Guadalajara,413,717,638,708,691,699,445,466,417,340,217,149,66,3,15,167,103,0,1,0,0,1,61,106,104,21,40,1
,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,Huatulco,0,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lázaro Cárdenas,1,81,58,59,31,41,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,León,0,52,44,54,121,111,97,114,112,103,89,83,34,17,4,1,0,0,1,0,0,0,0,0,0,86,14,0
,Manzanillo,0,0,0,0,0,0,0,0,0,0,61,3,1,6,13,0,16,0,0,0,0,0,0,0,0,0,0,0
,Mazatlán,2,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,2766,2304,2857,2616,2414,2859,3363,2492,2403,2789,1951,2312,2192,2430,2642,2174,2151,2346,2118,2160,1940,1569,1707,1933,2169,2334,2158,2388
,Monterrey,5,21,65,83,175,59,37,97,118,131,109,102,102,101,25,214,146,48,1,1,2,7,9,17,17,21,17,56
,Morelia,2,121,122,128,80,1,13,96,72,54,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
,Nuevo Laredo,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Puebla,8,4,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,Puerto Vallarta,2,0,1,232,0,0,1,14,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Querétaro,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,17,109,160,206
,San José Del Cabo,9,2,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,San Luis Potosí,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tijuana,1,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,104
,Toluca,0,0,27,0,0,0,0,0,0,0,0,1,0,0,166,368,517,449,320,384,360,371,381,342,80,113,34,49
,Torreón,0,0,0,1,1,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Uruapan,5,55,63,44,18,0,14,140,107,89,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Veracruz,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
Total Internacional,,196203,206514,224233,227951,242079,267903,301508,288272,269826,255721,238205,258841,288248,309739,302555,310551,300924,264190,264777,270866,282162,293257,309521,336634,350304,371189,384999,379406
Abbotsford,,0,0,0,0,0,0,0,0,0,0,2,15,13,22,23,21,14,16,30,31,47,27,26,24,28,32,53,104
,Cancún,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,2,2,11,0,0,0,0,0,0,0
,Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,Mazatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
,México,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0
,Puerto Vallarta,0,0,0,0,0,0,0,0,0,0,2,15,13,20,12,13,14,16,28,29,35,26,25,23,28,32,53,59
Abilene,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,México,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acapulco,,2725,3016,2560,2820,2646,2464,2053,2294,2020,1927,1362,1180,1310,1603,1591,1375,1037,920,799,532,389,385,321,275,218,166,145,145
,Amarillo,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Atlanta,2,2,3,2,1,8,26,32,43,7,2,1,3,1,53,94,42,12,7,6,8,0,0,0,0,0,0,0
,Austin,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Baltimore,0,0,1,0,0,0,0,0,0,3,2,1,4,8,6,3,5,3,0,0,0,0,0,0,0,0,0,0
,Bangor,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Belfast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Birmingham England,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,4,2,0,0,0,0,0,0,0,0
,Blenheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bogotá,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Boston,0,0,0,0,0,16,0,0,0,0,0,3,0,5,3,4,3,1,0,0,0,0,0,0,0,0,0,0
,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0
,Bradley,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brasilia,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brownsville,0,0,0,2,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Buenos Aires,0,0,15,8,0,2,25,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cardiff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0
,Cayo Coco,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Charles de Gaulle,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Charleston,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Charlotte,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chicago,379,326,399,473,435,285,395,439,435,402,403,402,413,451,303,116,18,23,21,14,0,0,0,0,0,0,0,0
,Cincinnati,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
,Cleveland,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cologne,0,0,1,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Columbus,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,Dallas,667,490,518,551,442,381,289,495,311,293,167,154,191,233,183,165,140,137,121,58,0,0,0,0,0,0,0,0
,Denver,1,0,0,1,1,0,0,0,0,0,0,0,0,13,31,27,0,0,0,0,0,0,0,0,0,0,0,0
,Detroit,24,28,51,56,57,44,47,53,38,31,20,19,30,29,20,4,6,2,2,0,0,0,0,0,0,0,0,0
,Doncaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0
,Dusseldorf,52,22,0,30,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
,East Midlands,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0
,El Paso,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
